,Unnamed: 0,Unnamed: 0.1,tube_assembly_id,supplier,bracket_pricing,quantity,cost,component_id_1_name,quantity_1,component_id_2_name,quantity_2,component_id_3_name,quantity_3,material_id,diameter,wall,length,num_bends,bend_radius,end_a_2x,end_x_2x,end_a,end_x,year,month,day
6359,6359,7499,TA-04235,S-0066,Yes,250,4.495807437,NUT-SWIVEL,1,CONNECTOR-SEAL,1,SLEEVE-REDUCER,1,SP-0029,19.05,2.11,22.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6360,6360,7500,TA-04236,S-0066,Yes,1,24.68799208,NUT-SWIVEL,1,CONNECTOR-SEAL,1,SLEEVE-REDUCER,1,SP-0029,19.05,2.11,28.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6361,6361,7501,TA-04236,S-0066,Yes,2,14.49730975,NUT-SWIVEL,1,CONNECTOR-SEAL,1,SLEEVE-REDUCER,1,SP-0029,19.05,2.11,28.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6362,6362,7502,TA-04236,S-0066,Yes,5,8.38234394,NUT-SWIVEL,1,CONNECTOR-SEAL,1,SLEEVE-REDUCER,1,SP-0029,19.05,2.11,28.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6363,6363,7503,TA-04236,S-0066,Yes,10,6.343094651,NUT-SWIVEL,1,CONNECTOR-SEAL,1,SLEEVE-REDUCER,1,SP-0029,19.05,2.11,28.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6364,6364,7504,TA-04236,S-0066,Yes,25,5.121770725,NUT-SWIVEL,1,CONNECTOR-SEAL,1,SLEEVE-REDUCER,1,SP-0029,19.05,2.11,28.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6365,6365,7505,TA-04236,S-0066,Yes,50,4.779577461,NUT-SWIVEL,1,CONNECTOR-SEAL,1,SLEEVE-REDUCER,1,SP-0029,19.05,2.11,28.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6366,6366,7506,TA-04236,S-0066,Yes,100,4.626564213,NUT-SWIVEL,1,CONNECTOR-SEAL,1,SLEEVE-REDUCER,1,SP-0029,19.05,2.11,28.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6367,6367,7507,TA-04236,S-0066,Yes,250,4.534756264,NUT-SWIVEL,1,CONNECTOR-SEAL,1,SLEEVE-REDUCER,1,SP-0029,19.05,2.11,28.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6368,6368,7508,TA-04238,S-0066,Yes,1,22.39835747,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,3.05,22.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6369,6369,7509,TA-04238,S-0066,Yes,2,12.83363843,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,3.05,22.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6370,6370,7510,TA-04238,S-0066,Yes,5,7.094250597,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,3.05,22.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6371,6371,7511,TA-04238,S-0066,Yes,10,5.180193965,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,3.05,22.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6372,6372,7512,TA-04238,S-0066,Yes,25,4.033985633,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,3.05,22.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6373,6373,7513,TA-04238,S-0066,Yes,50,3.716830901,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,3.05,22.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6374,6374,7514,TA-04238,S-0066,Yes,100,3.574945889,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,3.05,22.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6375,6375,7515,TA-04238,S-0066,Yes,250,3.491484117,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,3.05,22.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6376,6376,7516,TA-04239,S-0066,Yes,1,22.43174218,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,3.05,25.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6377,6377,7517,TA-04239,S-0066,Yes,2,12.86702314,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,3.05,25.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6378,6378,7518,TA-04239,S-0066,Yes,5,7.127635305,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,3.05,25.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6379,6379,7519,TA-04239,S-0066,Yes,10,5.213578674,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,3.05,25.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6380,6380,7520,TA-04239,S-0066,Yes,25,4.067370342,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,3.05,25.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6381,6381,7521,TA-04239,S-0066,Yes,50,3.75021561,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,3.05,25.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6382,6382,7522,TA-04239,S-0066,Yes,100,3.608330598,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,3.05,25.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6383,6383,7523,TA-04239,S-0066,Yes,250,3.524868826,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,25.4,3.05,25.0,1,50.8,N,N,EF-003,EF-003,2013,10,1005
6384,6384,7524,TA-04247,S-0066,Yes,1,21.96435626,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,15.88,1.24,76.0,2,50.8,N,N,EF-003,EF-003,2013,9,975
6385,6385,7525,TA-04247,S-0066,Yes,2,12.39963722,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,15.88,1.24,76.0,2,50.8,N,N,EF-003,EF-003,2013,9,975
6386,6386,7526,TA-04247,S-0066,Yes,5,6.660249384,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,15.88,1.24,76.0,2,50.8,N,N,EF-003,EF-003,2013,9,975
6387,6387,7527,TA-04247,S-0066,Yes,10,4.748974811,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,15.88,1.24,76.0,2,50.8,N,N,EF-003,EF-003,2013,9,975
6388,6388,7528,TA-04247,S-0066,Yes,25,3.59998442,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,15.88,1.24,76.0,2,50.8,N,N,EF-003,EF-003,2013,9,975
6389,6389,7529,TA-04247,S-0066,Yes,50,3.285611747,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,15.88,1.24,76.0,2,50.8,N,N,EF-003,EF-003,2013,9,975
6390,6390,7530,TA-04247,S-0066,Yes,100,3.143726735,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,15.88,1.24,76.0,2,50.8,N,N,EF-003,EF-003,2013,9,975
6391,6391,7531,TA-04247,S-0066,Yes,250,3.057482904,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,15.88,1.24,76.0,2,50.8,N,N,EF-003,EF-003,2013,9,975
6392,6392,7532,TA-04248,S-0066,Yes,1,28.58287476,ELBOW-HYDRAULIC,1,,0,,0,SP-0029,25.4,1.65,78.0,6,63.5,N,N,EF-003,EF-017,2013,10,1005
6393,6393,7533,TA-04248,S-0066,Yes,2,18.39219243,ELBOW-HYDRAULIC,1,,0,,0,SP-0029,25.4,1.65,78.0,6,63.5,N,N,EF-003,EF-017,2013,10,1005
6394,6394,7534,TA-04248,S-0066,Yes,5,12.27722662,ELBOW-HYDRAULIC,1,,0,,0,SP-0029,25.4,1.65,78.0,6,63.5,N,N,EF-003,EF-017,2013,10,1005
6395,6395,7535,TA-04248,S-0066,Yes,10,10.23797733,ELBOW-HYDRAULIC,1,,0,,0,SP-0029,25.4,1.65,78.0,6,63.5,N,N,EF-003,EF-017,2013,10,1005
6396,6396,7536,TA-04248,S-0066,Yes,25,9.016653406,ELBOW-HYDRAULIC,1,,0,,0,SP-0029,25.4,1.65,78.0,6,63.5,N,N,EF-003,EF-017,2013,10,1005
6397,6397,7537,TA-04248,S-0066,Yes,50,8.674460141,ELBOW-HYDRAULIC,1,,0,,0,SP-0029,25.4,1.65,78.0,6,63.5,N,N,EF-003,EF-017,2013,10,1005
6398,6398,7538,TA-04248,S-0066,Yes,100,8.521446893,ELBOW-HYDRAULIC,1,,0,,0,SP-0029,25.4,1.65,78.0,6,63.5,N,N,EF-003,EF-017,2013,10,1005
6399,6399,7539,TA-04248,S-0066,Yes,250,8.429638944,ELBOW-HYDRAULIC,1,,0,,0,SP-0029,25.4,1.65,78.0,6,63.5,N,N,EF-003,EF-017,2013,10,1005
6400,6400,7540,TA-04249,S-0066,Yes,1,31.08116379,NUT-SWIVEL,1,SLEEVE-ORFS,1,ELBOW-90 DEG,1,SP-0029,19.05,3.05,197.0,7,50.8,N,N,EF-003,EF-003,2013,10,1005
6401,6401,7541,TA-04249,S-0066,Yes,2,19.22124603,NUT-SWIVEL,1,SLEEVE-ORFS,1,ELBOW-90 DEG,1,SP-0029,19.05,3.05,197.0,7,50.8,N,N,EF-003,EF-003,2013,10,1005
6402,6402,7542,TA-04249,S-0066,Yes,5,12.10473896,NUT-SWIVEL,1,SLEEVE-ORFS,1,ELBOW-90 DEG,1,SP-0029,19.05,3.05,197.0,7,50.8,N,N,EF-003,EF-003,2013,10,1005
6403,6403,7543,TA-04249,S-0066,Yes,10,9.734424642,NUT-SWIVEL,1,SLEEVE-ORFS,1,ELBOW-90 DEG,1,SP-0029,19.05,3.05,197.0,7,50.8,N,N,EF-003,EF-003,2013,10,1005
6404,6404,7544,TA-04249,S-0066,Yes,25,8.310010405,NUT-SWIVEL,1,SLEEVE-ORFS,1,ELBOW-90 DEG,1,SP-0029,19.05,3.05,197.0,7,50.8,N,N,EF-003,EF-003,2013,10,1005
6405,6405,7545,TA-04249,S-0066,Yes,50,7.903829783,NUT-SWIVEL,1,SLEEVE-ORFS,1,ELBOW-90 DEG,1,SP-0029,19.05,3.05,197.0,7,50.8,N,N,EF-003,EF-003,2013,10,1005
6406,6406,7546,TA-04249,S-0066,Yes,100,7.714649767,NUT-SWIVEL,1,SLEEVE-ORFS,1,ELBOW-90 DEG,1,SP-0029,19.05,3.05,197.0,7,50.8,N,N,EF-003,EF-003,2013,10,1005
6407,6407,7547,TA-04249,S-0066,Yes,250,7.603367404,NUT-SWIVEL,1,SLEEVE-ORFS,1,ELBOW-90 DEG,1,SP-0029,19.05,3.05,197.0,7,50.8,N,N,EF-003,EF-003,2013,10,1005
6408,6408,7548,TA-04252,S-0066,Yes,1,28.10992472,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.65,57.0,2,50.8,N,N,EF-003,EF-003,2013,9,975
6409,6409,7549,TA-04252,S-0066,Yes,2,16.25000696,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.65,57.0,2,50.8,N,N,EF-003,EF-003,2013,9,975
6410,6410,7550,TA-04252,S-0066,Yes,5,9.136281945,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.65,57.0,2,50.8,N,N,EF-003,EF-003,2013,9,975
6411,6411,7551,TA-04252,S-0066,Yes,10,6.763185569,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.65,57.0,2,50.8,N,N,EF-003,EF-003,2013,9,975
6412,6412,7552,TA-04252,S-0066,Yes,25,5.338771331,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.65,57.0,2,50.8,N,N,EF-003,EF-003,2013,9,975
6413,6413,7553,TA-04252,S-0066,Yes,50,4.932590709,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.65,57.0,2,50.8,N,N,EF-003,EF-003,2013,9,975
6414,6414,7554,TA-04252,S-0066,Yes,100,4.746192752,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.65,57.0,2,50.8,N,N,EF-003,EF-003,2013,9,975
6415,6415,7555,TA-04252,S-0066,Yes,250,4.632128331,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,1.65,57.0,2,50.8,N,N,EF-003,EF-003,2013,9,975
6416,6416,7556,TA-04254,S-0066,Yes,1,21.34117503,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,17.0,2,19.05,N,N,EF-003,EF-003,2013,8,944
6417,6417,7557,TA-04254,S-0066,Yes,2,11.77645599,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,17.0,2,19.05,N,N,EF-003,EF-003,2013,8,944
6418,6418,7558,TA-04254,S-0066,Yes,5,6.037068155,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,17.0,2,19.05,N,N,EF-003,EF-003,2013,8,944
6419,6419,7559,TA-04254,S-0066,Yes,10,4.125793582,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,17.0,2,19.05,N,N,EF-003,EF-003,2013,8,944
6420,6420,7560,TA-04254,S-0066,Yes,25,2.976803192,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,17.0,2,19.05,N,N,EF-003,EF-003,2013,8,944
6421,6421,7561,TA-04254,S-0066,Yes,50,2.659648459,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,17.0,2,19.05,N,N,EF-003,EF-003,2013,8,944
6422,6422,7562,TA-04254,S-0066,Yes,100,2.520545506,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,17.0,2,19.05,N,N,EF-003,EF-003,2013,8,944
6423,6423,7563,TA-04254,S-0066,Yes,250,2.434301675,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,17.0,2,19.05,N,N,EF-003,EF-003,2013,8,944
6424,6424,7564,TA-04260,S-0066,Yes,1,22.18135687,NUT-SWIVEL,1,SLEEVE-ORFS,1,,0,SP-0029,25.4,2.11,57.0,3,63.5,N,N,EF-003,NONE,2013,10,1005
6425,6425,7565,TA-04260,S-0066,Yes,2,12.61663783,NUT-SWIVEL,1,SLEEVE-ORFS,1,,0,SP-0029,25.4,2.11,57.0,3,63.5,N,N,EF-003,NONE,2013,10,1005
6426,6426,7566,TA-04260,S-0066,Yes,5,6.87724999,NUT-SWIVEL,1,SLEEVE-ORFS,1,,0,SP-0029,25.4,2.11,57.0,3,63.5,N,N,EF-003,NONE,2013,10,1005
6427,6427,7567,TA-04260,S-0066,Yes,10,4.963193359,NUT-SWIVEL,1,SLEEVE-ORFS,1,,0,SP-0029,25.4,2.11,57.0,3,63.5,N,N,EF-003,NONE,2013,10,1005
6428,6428,7568,TA-04260,S-0066,Yes,25,3.816985027,NUT-SWIVEL,1,SLEEVE-ORFS,1,,0,SP-0029,25.4,2.11,57.0,3,63.5,N,N,EF-003,NONE,2013,10,1005
6429,6429,7569,TA-04260,S-0066,Yes,50,3.499830294,NUT-SWIVEL,1,SLEEVE-ORFS,1,,0,SP-0029,25.4,2.11,57.0,3,63.5,N,N,EF-003,NONE,2013,10,1005
6430,6430,7570,TA-04260,S-0066,Yes,100,3.357945282,NUT-SWIVEL,1,SLEEVE-ORFS,1,,0,SP-0029,25.4,2.11,57.0,3,63.5,N,N,EF-003,NONE,2013,10,1005
6431,6431,7571,TA-04260,S-0066,Yes,250,3.274483511,NUT-SWIVEL,1,SLEEVE-ORFS,1,,0,SP-0029,25.4,2.11,57.0,3,63.5,N,N,EF-003,NONE,2013,10,1005
6432,6432,7573,TA-04262,S-0066,Yes,1,25.05522387,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,98.0,6,50.8,N,N,EF-003,EF-003,2013,10,1005
6433,6433,7574,TA-04262,S-0066,Yes,2,14.86454154,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,98.0,6,50.8,N,N,EF-003,EF-003,2013,10,1005
6434,6434,7575,TA-04262,S-0066,Yes,5,8.749575736,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,98.0,6,50.8,N,N,EF-003,EF-003,2013,10,1005
6435,6435,7576,TA-04262,S-0066,Yes,10,6.713108506,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,98.0,6,50.8,N,N,EF-003,EF-003,2013,10,1005
6436,6436,7577,TA-04262,S-0066,Yes,25,5.489002521,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,98.0,6,50.8,N,N,EF-003,EF-003,2013,10,1005
6437,6437,7578,TA-04262,S-0066,Yes,50,5.146809256,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,98.0,6,50.8,N,N,EF-003,EF-003,2013,10,1005
6438,6438,7579,TA-04262,S-0066,Yes,100,4.993796008,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,98.0,6,50.8,N,N,EF-003,EF-003,2013,10,1005
6439,6439,7580,TA-04262,S-0066,Yes,250,4.901988059,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,98.0,6,50.8,N,N,EF-003,EF-003,2013,10,1005
6440,6440,7581,TA-04263,S-0066,Yes,1,24.94394151,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,91.0,5,50.8,N,N,EF-003,EF-003,2013,10,1005
6441,6441,7582,TA-04263,S-0066,Yes,2,14.75325918,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,91.0,5,50.8,N,N,EF-003,EF-003,2013,10,1005
6442,6442,7583,TA-04263,S-0066,Yes,5,8.638293374,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,91.0,5,50.8,N,N,EF-003,EF-003,2013,10,1005
6443,6443,7584,TA-04263,S-0066,Yes,10,6.599044085,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,91.0,5,50.8,N,N,EF-003,EF-003,2013,10,1005
6444,6444,7585,TA-04263,S-0066,Yes,25,5.377720158,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,91.0,5,50.8,N,N,EF-003,EF-003,2013,10,1005
6445,6445,7586,TA-04263,S-0066,Yes,50,5.035526894,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,91.0,5,50.8,N,N,EF-003,EF-003,2013,10,1005
6446,6446,7587,TA-04263,S-0066,Yes,100,4.882513646,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,91.0,5,50.8,N,N,EF-003,EF-003,2013,10,1005
6447,6447,7588,TA-04263,S-0066,Yes,250,4.790705697,NUT-SWIVEL,1,SLEEVE-ORFS,1,CONNECTOR-SEAL,1,SP-0029,19.05,2.11,91.0,5,50.8,N,N,EF-003,EF-003,2013,10,1005
6448,6448,7589,TA-04264,S-0066,Yes,1,31.68487061,NUT-SWIVEL,2,SLEEVE-ORFS,2,BOSS,1,SP-0029,25.4,2.41,81.0,6,50.8,Y,Y,EF-003,EF-003,2013,10,1005
6449,6449,7590,TA-04264,S-0066,Yes,2,19.82495284,NUT-SWIVEL,2,SLEEVE-ORFS,2,BOSS,1,SP-0029,25.4,2.41,81.0,6,50.8,Y,Y,EF-003,EF-003,2013,10,1005
6450,6450,7591,TA-04264,S-0066,Yes,5,12.70844577,NUT-SWIVEL,2,SLEEVE-ORFS,2,BOSS,1,SP-0029,25.4,2.41,81.0,6,50.8,Y,Y,EF-003,EF-003,2013,10,1005
6451,6451,7592,TA-04264,S-0066,Yes,10,10.33813146,NUT-SWIVEL,2,SLEEVE-ORFS,2,BOSS,1,SP-0029,25.4,2.41,81.0,6,50.8,Y,Y,EF-003,EF-003,2013,10,1005
6452,6452,7593,TA-04264,S-0066,Yes,25,8.91371722,NUT-SWIVEL,2,SLEEVE-ORFS,2,BOSS,1,SP-0029,25.4,2.41,81.0,6,50.8,Y,Y,EF-003,EF-003,2013,10,1005
6453,6453,7594,TA-04264,S-0066,Yes,50,8.507536598,NUT-SWIVEL,2,SLEEVE-ORFS,2,BOSS,1,SP-0029,25.4,2.41,81.0,6,50.8,Y,Y,EF-003,EF-003,2013,10,1005
6454,6454,7595,TA-04264,S-0066,Yes,100,8.318356582,NUT-SWIVEL,2,SLEEVE-ORFS,2,BOSS,1,SP-0029,25.4,2.41,81.0,6,50.8,Y,Y,EF-003,EF-003,2013,10,1005
6455,6455,7596,TA-04264,S-0066,Yes,250,8.20707422,NUT-SWIVEL,2,SLEEVE-ORFS,2,BOSS,1,SP-0029,25.4,2.41,81.0,6,50.8,Y,Y,EF-003,EF-003,2013,10,1005
6456,6456,7597,TA-04265,S-0066,Yes,1,21.76683007,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.24,72.0,4,31.75,N,N,EF-003,EF-003,2013,8,944
6457,6457,7598,TA-04265,S-0066,Yes,2,12.20211103,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.24,72.0,4,31.75,N,N,EF-003,EF-003,2013,8,944
6458,6458,7599,TA-04265,S-0066,Yes,5,6.462723191,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.24,72.0,4,31.75,N,N,EF-003,EF-003,2013,8,944
6459,6459,7600,TA-04265,S-0066,Yes,10,4.551448618,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.24,72.0,4,31.75,N,N,EF-003,EF-003,2013,8,944
6460,6460,7601,TA-04265,S-0066,Yes,25,3.402458227,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.24,72.0,4,31.75,N,N,EF-003,EF-003,2013,8,944
6461,6461,7602,TA-04265,S-0066,Yes,50,3.085303495,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.24,72.0,4,31.75,N,N,EF-003,EF-003,2013,8,944
6462,6462,7603,TA-04265,S-0066,Yes,100,2.946200542,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.24,72.0,4,31.75,N,N,EF-003,EF-003,2013,8,944
6463,6463,7604,TA-04265,S-0066,Yes,250,2.859956711,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,1.24,72.0,4,31.75,N,N,EF-003,EF-003,2013,8,944
6464,6464,7605,TA-04267,S-0072,Yes,4,8.396254236,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0035,9.52,1.65,58.0,3,31.75,N,N,EF-003,EF-003,2011,11,325
6465,6465,7606,TA-04267,S-0072,Yes,8,7.5560724,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0035,9.52,1.65,58.0,3,31.75,N,N,EF-003,EF-003,2011,11,325
6466,6466,7607,TA-04267,S-0072,Yes,12,7.344635912,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0035,9.52,1.65,58.0,3,31.75,N,N,EF-003,EF-003,2011,11,325
6467,6467,7608,TA-04267,S-0072,Yes,16,5.6670543,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0035,9.52,1.65,58.0,3,31.75,N,N,EF-003,EF-003,2011,11,325
6468,6468,7609,TA-04267,S-0072,Yes,28,3.786382377,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0035,9.52,1.65,58.0,3,31.75,N,N,EF-003,EF-003,2011,11,325
6469,6469,7611,TA-04273,S-0030,Yes,1,3.24666292,COLLAR,2,NUT,2,,0,,6.35,2.26,77.0,11,19.05,N,N,NONE,NONE,2014,2,1131
6470,6470,7612,TA-04275,S-0030,Yes,1,3.291175865,COLLAR,2,NUT,2,,0,,6.35,2.26,77.0,7,19.05,N,N,EF-015,EF-015,2014,2,1131
6471,6471,7613,TA-04276,S-0066,Yes,1,21.93653567,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,98.0,5,31.75,N,N,EF-003,EF-003,2013,7,913
6472,6472,7614,TA-04276,S-0066,Yes,2,12.37181663,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,98.0,5,31.75,N,N,EF-003,EF-003,2013,7,913
6473,6473,7615,TA-04276,S-0066,Yes,5,6.632428793,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,98.0,5,31.75,N,N,EF-003,EF-003,2013,7,913
6474,6474,7616,TA-04276,S-0066,Yes,10,4.718372162,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,98.0,5,31.75,N,N,EF-003,EF-003,2013,7,913
6475,6475,7617,TA-04276,S-0066,Yes,25,3.57216383,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,98.0,5,31.75,N,N,EF-003,EF-003,2013,7,913
6476,6476,7618,TA-04276,S-0066,Yes,50,3.255009097,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,98.0,5,31.75,N,N,EF-003,EF-003,2013,7,913
6477,6477,7619,TA-04276,S-0066,Yes,100,3.113124085,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,98.0,5,31.75,N,N,EF-003,EF-003,2013,7,913
6478,6478,7620,TA-04276,S-0066,Yes,250,3.029662314,NUT-SWIVEL,2,SLEEVE-ORFS,2,,0,SP-0029,9.52,0.89,98.0,5,31.75,N,N,EF-003,EF-003,2013,7,913
6479,6479,7621,TA-04278,S-0072,Yes,1,10.08218202,NUT-FLARED,2,SLEEVE-FLARED,2,,0,SP-0035,12.7,0.89,30.0,0,0.0,N,N,EF-018,EF-018,2011,8,229
6480,6480,7622,TA-04278,S-0072,Yes,3,6.721454683,NUT-FLARED,2,SLEEVE-FLARED,2,,0,SP-0035,12.7,0.89,30.0,0,0.0,N,N,EF-018,EF-018,2011,8,229
6481,6481,7623,TA-04278,S-0072,Yes,5,5.041091012,NUT-FLARED,2,SLEEVE-FLARED,2,,0,SP-0035,12.7,0.89,30.0,0,0.0,N,N,EF-018,EF-018,2011,8,229
6482,6482,7624,TA-04279,S-0072,Yes,1,23.16898783,NUT-FLARED,2,SLEEVE-FLARED,2,,0,SP-0035,12.7,0.89,173.0,3,38.1,N,N,EF-018,EF-018,2012,9,626
